id,voltage,battery_remaining,current_drawn,ground_speed,air_speed,nav_roll,nav_pitch,nav_bearing,pitch,yaw,roll,alt,lat,lon,payload,distance_frm_home,velocity_x,velocity_y,velocity_z,mode,flight_time
290,15.552,95,21.52,0.08,0.08,NULL,NULL,318,-0.0232756,-0.725002,0.00861345,2.05,37.5994169,126.863542,NULL,NULL,0.18,-0.07,0.02,LOITER,38.719
291,15.429,94,22.69,0.1,0.1,NULL,NULL,358,-0.00779382,-0.0270092,0.0976219,2.04,37.5994174,126.8635441,NULL,NULL,0.18,0.24,0.02,LOITER,40.719
292,15.481,94,21.73,0.67,0.67,NULL,NULL,358,-0.035472,-0.0292511,-0.0315036,2.05,37.5994172,126.8635704,NULL,NULL,0.17,0.46,0.03,LOITER,42.7191
293,15.435,94,21.71,0.14,0.14,NULL,NULL,5,-0.0155489,0.103513,-0.0240999,2.06,37.5994176,126.8635743,NULL,NULL,0.21,0.01,0.01,LOITER,44.7191
294,15.414,94,21.95,0.04,0.04,NULL,NULL,49,-0.00127627,0.861445,0.163827,2.06,37.5994166,126.8635752,NULL,NULL,0.02,0.15,0,LOITER,46.7191
295,15.428,93,22.66,0.3,0.3,NULL,NULL,49,0.012687,0.860948,-0.124706,2.09,37.5994081,126.8635854,NULL,NULL,0.7,-0.44,0,LOITER,48.7191
296,15.349,93,21.28,0.11,0.11,NULL,NULL,48,-0.0855512,0.84845,-0.0528135,2.14,37.5994146,126.863579,NULL,NULL,0.49,0.02,-0.05,LOITER,50.7191
297,15.359,93,22.75,0.61,0.61,NULL,NULL,49,0.0940126,0.864212,0.00426286,2.19,37.5994233,126.8635856,NULL,NULL,0.36,0.14,-0.04,LOITER,52.7191
298,15.27,92,22.57,0.09,0.09,NULL,NULL,49,-0.00302131,0.865868,-0.0218588,2.61,37.5994235,126.8635863,NULL,NULL,0.12,0.05,0.37,LOITER,54.7348
299,15.391,92,19.57,0.02,0.02,NULL,NULL,49,0.00308775,0.863043,-0.0129357,3.39,37.5994242,126.8635874,NULL,NULL,0.07,-0.02,-0.07,LOITER,56.7503
300,15.318,92,21.42,0.02,0.02,NULL,NULL,35,-0.00171953,0.61249,-0.0119294,3.37,37.5994242,126.8635883,NULL,NULL,0.07,-0.02,-0.02,LOITER,58.766
301,15.281,92,21.17,0.11,0.11,NULL,NULL,325,-0.00636635,-0.600297,-0.0107435,3.45,37.5994244,126.8635871,NULL,NULL,0.08,-0.04,-0.08,LOITER,60.7851
302,15.248,91,21.82,0.1,0.1,NULL,NULL,311,0.000456591,-0.852059,0.00307422,3.37,37.5994256,126.863586,NULL,NULL,0.03,-0.01,0,LOITER,62.7852
303,15.245,91,21.26,0.9,0.9,NULL,NULL,311,-0.0587393,-0.851842,-0.025114,3.46,37.5994315,126.8635799,NULL,NULL,0.57,-0.63,-0.08,LOITER,64.8165
304,15.218,91,22.12,0.68,0.68,NULL,NULL,311,0.113055,-0.853288,-0.00590307,3.41,37.5994414,126.863564,NULL,NULL,0.28,-0.38,0.01,LOITER,66.8321
305,15.203,91,21.93,0.04,0.04,NULL,NULL,310,-0.0032123,-0.862982,0.00164441,3.5,37.5994423,126.8635637,NULL,NULL,-0.02,0,0.03,LOITER,68.8634
306,15.204,90,21.39,0.72,0.72,NULL,NULL,312,-0.0486347,-0.837134,-0.00128694,3.57,37.5994476,126.8635565,NULL,NULL,0.59,-0.61,-0.02,LOITER,70.8634
307,15.159,90,21.92,0.57,0.57,NULL,NULL,312,-0.150384,-0.83626,0.00882444,3.62,37.5994581,126.8635391,NULL,NULL,0.53,-0.48,-0.06,LOITER,72.8634
308,15.139,90,21.95,0.03,0.03,NULL,NULL,290,-0.018422,-1.2192,-0.00760916,3.48,37.5994631,126.8635336,NULL,NULL,0.05,-0.09,0.06,LOITER,74.8634
309,15.15,90,22.16,0,0,NULL,NULL,223,-0.00212479,-2.38189,0.00182161,3.51,37.5994628,126.8635327,NULL,NULL,0.01,-0.05,0.01,LOITER,76.879
310,15.149,89,22.51,0.53,0.53,NULL,NULL,225,0.00620644,-2.34638,-0.0169602,3.5,37.5994646,126.8635307,NULL,NULL,0.57,-0.6,0.02,LOITER,78.8947
311,15.091,89,22.2,2.38,2.38,NULL,NULL,225,0.00142406,-2.35074,-0.181128,3.58,37.5994839,126.8635074,NULL,NULL,1.4,-1.39,-0.01,LOITER,80.9259
312,15.137,89,19.73,0.19,0.19,NULL,NULL,225,0.00501187,-2.3405,-0.0279525,2.87,37.599494,126.8634951,NULL,NULL,-0.03,0.03,-0.56,LOITER,82.926
313,14.975,89,26.44,0.09,0.09,NULL,NULL,224,0.00681598,-2.36003,0.0068739,2.51,37.5994931,126.8634953,NULL,NULL,0,0.05,0.69,LOITER,84.9416
314,15.076,88,22.57,0.17,0.17,NULL,NULL,224,-0.00322445,-2.3705,-0.0239963,5.11,37.5994925,126.8634946,NULL,NULL,-0.01,0.12,1.14,LOITER,86.9572
315,15.045,88,23.1,0.18,0.18,NULL,NULL,217,-0.0178025,-2.48224,0.00962529,5.7,37.5994922,126.8634987,NULL,NULL,0.04,0.01,-0.05,LOITER,88.9573
316,15.16,88,21.39,0.15,0.15,NULL,NULL,198,0.0286238,-2.81605,0.00272046,5.07,37.5994916,126.8634989,NULL,NULL,0.07,-0.08,-0.95,LOITER,90.9885
317,14.949,88,23.57,0.14,0.14,NULL,NULL,194,0.0130327,-2.88784,-0.00489895,3.6,37.599491,126.8634972,NULL,NULL,0.09,-0.22,-0.56,LOITER,92.9885
318,15.043,87,21.74,0.1,0.1,NULL,NULL,151,0.00876593,2.64622,0.0033753,3.4,37.5994922,126.8634954,NULL,NULL,0,-0.04,-0.04,LOITER,95.0198
319,15.025,87,21.26,2.2,2.2,NULL,NULL,149,-0.15648,2.61667,0.00141842,3.33,37.599509,126.8634848,NULL,NULL,1.57,-0.92,0.06,LOITER,97.0354
320,15,87,22.36,0.39,0.39,NULL,NULL,149,-0.0461821,2.61009,0.0101303,3.45,37.5995262,126.8634786,NULL,NULL,-0.04,0.01,-0.02,LOITER,99.0511
321,14.979,86,21.68,0.35,0.35,NULL,NULL,149,-0.0171107,2.61265,-0.0137611,3.43,37.5995257,126.8634759,NULL,NULL,-0.24,-0.12,-0.05,LOITER,101.082
322,15.022,86,21.4,1.23,1.23,NULL,NULL,149,0.0019135,2.61284,0.0871753,3.44,37.599517,126.863462,NULL,NULL,-0.87,-1.04,-0.07,LOITER,103.098
323,14.974,86,23.08,1.14,1.14,NULL,NULL,149,0.0160803,2.61465,0.0676316,3.35,37.599505,126.8634398,NULL,NULL,-0.75,-1.23,0.06,LOITER,105.098
324,14.952,86,22.27,1.21,1.21,NULL,NULL,149,0.000881662,2.61647,0.0593833,3.4,37.5994932,126.8634124,NULL,NULL,-0.77,-1.34,0.01,LOITER,107.098
325,14.963,86,22.18,0.66,0.66,NULL,NULL,149,0.0500475,2.61427,-0.00447661,3.4,37.5994853,126.8633932,NULL,NULL,-0.16,-0.59,-0.01,LOITER,109.098
326,14.944,85,22.55,0.24,0.24,NULL,NULL,149,0.0745187,2.61524,-0.00042597,3.42,37.599487,126.8633842,NULL,NULL,0.54,-0.4,0,LOITER,111.114
327,14.955,85,22.19,0.66,0.66,NULL,NULL,149,-0.161911,2.61325,-0.0181589,3.43,37.5994863,126.863384,NULL,NULL,-0.86,0.57,-0.03,LOITER,113.114
328,14.928,85,21.11,2.57,2.57,NULL,NULL,149,-0.106234,2.61671,-0.00447959,3.43,37.5994525,126.8634126,NULL,NULL,-2.11,1.4,-0.04,LOITER,115.114
329,14.948,84,21.99,2.09,2.09,NULL,NULL,149,-0.141781,2.61381,-0.00857657,3.43,37.5994179,126.8634411,NULL,NULL,-2.02,1.24,-0.02,LOITER,117.114
330,14.937,84,22.08,1.13,1.13,NULL,NULL,149,0.0755319,2.61421,0.00519013,3.46,37.5993904,126.8634649,NULL,NULL,-0.62,0.33,0.01,LOITER,119.129
331,14.935,84,21.84,0.21,0.21,NULL,NULL,155,-0.0165467,2.72229,-0.00894066,4.83,37.5993894,126.8634646,NULL,NULL,-0.19,0.01,1.27,LOITER,121.129
332,14.995,84,19.22,0.1,0.1,NULL,NULL,154,-0.013482,2.70087,-0.0089512,6.14,37.5993886,126.8634635,NULL,NULL,-0.12,0.08,-0.42,LOITER,123.145
333,14.983,83,18.35,0.08,0.08,NULL,NULL,138,0.0133164,2.41163,0.00289291,5.18,37.5993883,126.8634651,NULL,NULL,-0.1,-0.01,-0.93,LOITER,125.161
334,14.808,83,26.61,0.08,0.08,NULL,NULL,115,0.00910192,2.01446,-0.00293924,3.7,37.5993879,126.8634658,NULL,NULL,-0.03,0,-0.45,LOITER,127.161
335,14.821,83,22.72,0.09,0.09,NULL,NULL,118,-0.0118519,2.07349,0.0101313,3.78,37.5993884,126.8634648,NULL,NULL,-0.09,-0.01,0.44,LOITER,129.161
336,14.933,83,21.36,0.05,0.05,NULL,NULL,110,-0.00273043,1.93034,0.00647078,3.36,37.5993888,126.8634631,NULL,NULL,-0.08,0.04,-0.79,LOITER,131.161
337,14.9,82,21.68,0.17,0.17,NULL,NULL,140,0.00254192,2.45004,-0.000681954,3.03,37.5993887,126.8634636,NULL,NULL,-0.09,0.06,-0.02,LOITER,133.161
338,14.868,82,22.97,0.04,0.04,NULL,NULL,174,-0.00283435,3.04641,0.136676,3.03,37.599388,126.8634623,NULL,NULL,-0.06,-0.52,-0.04,LOITER,135.176
339,14.871,82,22.04,0.07,0.07,NULL,NULL,174,-0.00805492,3.03782,-0.0027102,3.06,37.5993878,126.8634562,NULL,NULL,-0.05,0.06,-0.07,LOITER,137.176
340,14.747,82,23.07,0.16,0.16,NULL,NULL,176,-0.0159763,3.08275,-0.00550781,3.67,37.5993881,126.8634574,NULL,NULL,-0.07,-0.04,0.77,LOITER,139.176
341,14.752,81,26.1,0.14,0.14,NULL,NULL,178,-0.00906014,3.11803,-0.0131203,5.04,37.5993878,126.8634561,NULL,NULL,-0.06,0.03,0.98,LOITER,141.176
342,14.828,81,24.93,0.06,0.06,NULL,NULL,180,-0.00890395,-3.12967,-0.00274427,6.61,37.5993876,126.8634562,NULL,NULL,-0.05,0.07,0.66,LOITER,143.192
343,14.88,81,17.87,0.12,0.12,NULL,NULL,183,0.00763861,-3.08021,-0.00232375,7.82,37.5993866,126.8634564,NULL,NULL,-0.03,0.01,-0.23,LOITER,145.208
344,14.729,81,25.38,0.09,0.09,NULL,NULL,181,0.011699,-3.10994,0.000259128,7.26,37.5993867,126.8634572,NULL,NULL,0.03,0.03,0.03,LOITER,147.208
345,14.856,80,20.01,0.18,0.18,NULL,NULL,181,0.00832458,-3.11994,0.000329306,6.85,37.5993869,126.8634572,NULL,NULL,0.04,0,-0.67,LOITER,149.223
346,14.833,80,21.43,0.08,0.08,NULL,NULL,195,-0.00556657,-2.87298,0.00946878,6.62,37.599388,126.8634579,NULL,NULL,-0.02,0,-0.07,LOITER,151.223
347,14.843,80,17.73,0.11,0.11,NULL,NULL,194,-0.0115123,-2.88394,0.00147844,6.34,37.5993883,126.8634589,NULL,NULL,-0.06,-0.12,-0.74,LOITER,153.223
348,14.907,79,21.83,0.08,0.08,NULL,NULL,192,-0.0150933,-2.91586,-0.00786355,4.33,37.599388,126.8634576,NULL,NULL,-0.07,-0.06,-1.22,LOITER,155.239
349,14.719,79,25.63,0.09,0.09,NULL,NULL,220,-0.0370311,-2.43825,0.0105508,2.87,37.5993882,126.863459,NULL,NULL,-0.08,-0.01,0.18,LOITER,157.255
350,14.774,79,22.83,0.72,0.72,NULL,NULL,220,-0.015362,-2.42659,-0.22755,2.94,37.5993936,126.8634508,NULL,NULL,-0.14,0.04,-0.03,LOITER,159.27
351,14.739,79,23.7,0.76,0.76,NULL,NULL,220,-0.0424628,-2.42867,0.0181331,2.97,37.5993821,126.8634634,NULL,NULL,-0.95,-0.1,-0.03,LOITER,161.27
352,14.78,78,23.49,0.83,0.83,NULL,NULL,219,-0.00684942,-2.4601,-0.00224809,2.9,37.5993798,126.8634696,NULL,NULL,0.25,0.55,0.02,LOITER,163.286
353,14.754,78,22.97,0.96,0.96,NULL,NULL,215,-0.129698,-2.51501,0.0150793,2.83,37.5993917,126.8634868,NULL,NULL,0.48,0.47,0.06,LOITER,165.286
354,14.722,78,24.45,0.15,0.15,NULL,NULL,218,-0.0166123,-2.47492,-0.00762277,4.42,37.5993945,126.8634883,NULL,NULL,0,-0.06,1.37,LOITER,167.302
355,14.787,78,19.41,0.08,0.08,NULL,NULL,219,0.00282372,-2.457,-2.40E-06,6.51,37.5993941,126.8634876,NULL,NULL,-0.06,0.03,-0.06,LOITER,169.302
356,14.804,77,19.23,0.1,0.1,NULL,NULL,219,-0.0233186,-2.45882,0.0271375,6.25,37.5993942,126.8634888,NULL,NULL,-0.05,0,-0.43,LOITER,171.317
357,14.79,77,20.8,0.12,0.12,NULL,NULL,219,-0.0172967,-2.4454,-0.0121256,4.5,37.5993936,126.8634867,NULL,NULL,0.05,-0.09,-1.15,LOITER,173.317
358,14.731,77,25.47,0.09,0.09,NULL,NULL,219,-0.00668211,-2.44689,-0.0189257,3.3,37.5993925,126.863486,NULL,NULL,0.03,0.02,0.1,LOITER,175.333
359,14.715,77,22.94,0.19,0.19,NULL,NULL,224,0.0258992,-2.35773,0.01649,3.22,37.5993905,126.8634855,NULL,NULL,0.03,0.15,0.01,LOITER,177.333
360,14.702,76,23.98,0.19,0.19,NULL,NULL,235,-0.00652557,-2.17008,0.00498543,3.2,37.5993907,126.8634877,NULL,NULL,0.29,0.04,0.02,LOITER,179.333
361,14.686,76,23.4,0.11,0.11,NULL,NULL,235,-0.0210059,-2.17695,0.0222766,3.29,37.5993927,126.8634886,NULL,NULL,0.09,0.01,-0.01,LOITER,181.333
362,14.708,76,23.02,0.07,0.07,NULL,NULL,235,-0.0177155,-2.18133,-0.010711,3.27,37.599394,126.8634883,NULL,NULL,0.09,-0.06,-0.01,LOITER,183.333
363,14.711,75,22.78,0.13,0.13,NULL,NULL,234,-0.0127109,-2.18388,-0.00906013,3.22,37.5993945,126.8634873,NULL,NULL,0.02,-0.08,0,LOITER,185.333
364,14.717,75,22.8,0.08,0.08,NULL,NULL,234,-0.0117067,-2.18504,-0.0231568,3.22,37.5993946,126.8634871,NULL,NULL,-0.03,-0.03,0,LOITER,187.333
365,14.723,75,22.72,0.09,0.09,NULL,NULL,234,-0.00825148,-2.18291,0.0116995,3.2,37.599393,126.8634878,NULL,NULL,-0.06,0.01,0.04,LOITER,189.349
366,14.696,75,22.82,0.04,0.04,NULL,NULL,234,-0.0106938,-2.18464,-0.003007,3.25,37.5993931,126.8634871,NULL,NULL,-0.03,0,0,LOITER,191.349
367,14.688,74,21.96,0.1,0.1,NULL,NULL,234,-0.0148956,-2.18738,0.00276782,3.24,37.5993928,126.863487,NULL,NULL,0,0,0.01,LOITER,193.349
368,14.697,74,22.19,0.07,0.07,NULL,NULL,235,-0.0201477,-2.18086,0.00323623,3.24,37.5993938,126.8634879,NULL,NULL,0,-0.03,0,LOITER,195.364
369,14.697,74,22.41,0.08,0.08,NULL,NULL,234,-0.011794,-2.18266,-0.00039406,3.25,37.5993939,126.8634884,NULL,NULL,-0.03,-0.04,-0.01,LOITER,197.38
370,14.674,74,23.23,0.09,0.09,NULL,NULL,234,-0.0111387,-2.18206,0.000801631,3.24,37.5993934,126.863488,NULL,NULL,-0.01,-0.04,0,LOITER,199.38
371,14.62,73,24.9,0.11,0.11,NULL,NULL,234,-0.012497,-2.18218,-0.00964038,4,37.5993935,126.8634873,NULL,NULL,0,-0.03,0.58,LOITER,201.396
372,14.608,73,22.38,0.15,0.15,NULL,NULL,235,0.00123012,-2.17951,0.00825082,5.15,37.5993928,126.8634863,NULL,NULL,0,0.07,0.65,LOITER,203.411
373,14.657,73,22.66,0.06,0.06,NULL,NULL,234,-0.00165983,-2.18478,0.00240054,5.45,37.5993922,126.8634861,NULL,NULL,0.03,0.05,-0.05,LOITER,205.442
374,14.667,73,23.07,0.02,0.02,NULL,NULL,234,0.00431016,-2.18796,0.0108571,5.41,37.5993923,126.8634871,NULL,NULL,0,0.06,0,LOITER,207.458
375,14.65,72,21.69,0.24,0.24,NULL,NULL,234,0.00683464,-2.19122,-0.0209361,5.4,37.5993934,126.8634867,NULL,NULL,0.07,-0.07,0.01,LOITER,209.458
376,14.643,72,22.26,0.07,0.07,NULL,NULL,234,-0.00014591,-2.19138,-0.0124832,5.43,37.5993942,126.8634857,NULL,NULL,0.04,0.03,0,LOITER,211.458
377,14.66,72,22.68,0.12,0.12,NULL,NULL,234,-0.0211406,-2.1844,-0.0012832,5.4,37.5993938,126.8634877,NULL,NULL,-0.05,0.07,0,LOITER,213.458
378,14.674,71,20.6,0.06,0.06,NULL,NULL,241,-0.00901686,-2.07825,0.00198127,5.38,37.599393,126.8634884,NULL,NULL,0.02,-0.05,-0.17,LOITER,215.458
379,14.633,71,22.81,0.06,0.06,NULL,NULL,268,-0.011572,-1.61093,-0.00495401,5.33,37.5993934,126.8634877,NULL,NULL,-0.08,0,0,LOITER,217.474
380,14.639,71,22.71,0.95,0.95,NULL,NULL,281,-0.0187126,-1.37556,-0.177143,5.38,37.5993974,126.8634894,NULL,NULL,0.74,0.13,-0.04,LOITER,219.474
381,14.606,71,23.24,1.2,1.2,NULL,NULL,281,-0.0132872,-1.37082,0.200108,5.38,37.5993821,126.8634856,NULL,NULL,-0.31,-0.16,-0.07,LOITER,221.489
382,14.598,70,22.81,1.01,1.01,NULL,NULL,281,-0.0144769,-1.36163,-0.222475,5.3,37.5993879,126.8634865,NULL,NULL,0.22,0.05,0.03,LOITER,223.489
383,14.617,70,23.68,0.54,0.54,NULL,NULL,281,-0.113566,-1.36773,-0.0547445,5.33,37.5993818,126.8634797,NULL,NULL,-0.05,-0.99,0.03,LOITER,225.489
384,14.629,70,24,1.66,1.66,NULL,NULL,280,0.0943228,-1.38124,0.0104477,5.2,37.5993754,126.8634932,NULL,NULL,-0.54,1.95,0.13,LOITER,227.521
385,14.569,70,23.32,1.04,1.04,NULL,NULL,282,-0.0967765,-1.36198,0.00912224,5.23,37.5993674,126.8635314,NULL,NULL,-0.14,0.47,0.19,LOITER,229.521
386,14.647,69,19.3,0.23,0.23,NULL,NULL,286,-0.0375401,-1.27342,-0.00442383,6.61,37.5993677,126.8635352,NULL,NULL,0.17,0,0.42,LOITER,231.536
387,14.644,69,20.45,0.14,0.14,NULL,NULL,290,-0.0169663,-1.22448,-0.00329127,6.87,37.5993676,126.8635348,NULL,NULL,0.1,-0.13,-0.46,LOITER,233.552
388,14.59,69,21.22,0.06,0.06,NULL,NULL,294,-0.0339138,-1.15186,-0.00802818,5.28,37.5993669,126.8635321,NULL,NULL,0.06,-0.07,-0.64,LOITER,235.552
389,14.66,69,24.06,0.23,0.23,NULL,NULL,295,-0.0155485,-1.11758,-0.0164713,4.04,37.5993682,126.8635328,NULL,NULL,0.13,-0.01,-0.41,LOITER,237.552
390,14.589,68,24.5,0.22,0.22,NULL,NULL,296,-0.00332035,-1.11504,-0.00210903,3.33,37.5993682,126.8635327,NULL,NULL,0.07,-0.06,-0.38,LOITER,239.568
391,14.496,68,28.64,0.03,0.03,NULL,NULL,297,-0.00629908,-1.1002,-0.0069943,2.41,37.5993692,126.8635315,NULL,NULL,0,0.07,0.08,LOITER,241.577
392,14.513,68,24.18,0.11,0.11,NULL,NULL,298,-0.0303304,-1.0755,0.0173627,4.62,37.5993685,126.8635322,NULL,NULL,0.03,-0.01,1.36,LOITER,243.592
393,14.529,67,23.77,0.14,0.14,NULL,NULL,298,0.0088817,-1.07139,-0.0165794,7.16,37.599369,126.8635308,NULL,NULL,0.06,0.05,1.35,LOITER,245.608
394,14.626,67,19.51,0.07,0.07,NULL,NULL,299,0.00392117,-1.05658,-0.0114356,8.81,37.5993701,126.8635304,NULL,NULL,-0.02,0.06,-0.35,LOITER,247.624
395,14.567,67,22.37,0.06,0.06,NULL,NULL,299,-0.00459227,-1.05605,-0.0223691,8.75,37.5993697,126.8635306,NULL,NULL,-0.04,0.09,-0.01,LOITER,249.655
396,14.618,67,18.71,0.21,0.21,NULL,NULL,304,-0.0151945,-0.967379,0.00406098,8.48,37.5993683,126.8635305,NULL,NULL,0.06,0.1,-0.71,LOITER,251.686
397,14.658,66,21.87,0.06,0.06,NULL,NULL,304,-0.0164223,-0.964384,-0.00422534,6.65,37.5993688,126.8635327,NULL,NULL,-0.07,0.05,-1.04,LOITER,253.686
398,14.594,66,20.45,0.29,0.29,NULL,NULL,304,0.00979752,-0.961955,0.0256899,4.41,37.5993689,126.8635307,NULL,NULL,0.13,0.02,-1,LOITER,255.702
399,14.472,66,22.73,0.24,0.24,NULL,NULL,303,-0.0440286,-0.981974,0.0171341,3.55,37.5993671,126.8635311,NULL,NULL,0.09,0.07,0.17,LOITER,257.702
400,14.51,66,26.25,0.07,0.07,NULL,NULL,298,-0.0159576,-1.07958,0.0112113,3.59,37.5993655,126.8635324,NULL,NULL,0.2,0,0.61,LOITER,259.717
401,14.5,65,24.71,0.27,0.27,NULL,NULL,298,-0.0120665,-1.07927,0.00293509,6.02,37.5993669,126.8635322,NULL,NULL,0.22,-0.07,1.04,LOITER,261.717
402,14.465,65,23.06,0.14,0.14,NULL,NULL,300,0.00296347,-1.05473,-0.00511961,7.32,37.5993691,126.8635298,NULL,NULL,0.06,0.12,0.63,LOITER,263.717
403,14.602,65,19.75,0.07,0.07,NULL,NULL,301,-0.0126251,-1.01444,-0.00600568,8.26,37.59937,126.8635306,NULL,NULL,-0.02,0.09,-0.13,LOITER,265.717
404,14.569,64,19.94,0.03,0.03,NULL,NULL,302,-0.00774719,-1.00447,-0.0143603,7.95,37.5993704,126.8635322,NULL,NULL,-0.07,0.06,-0.52,LOITER,267.717
405,14.562,64,26.34,0.05,0.05,NULL,NULL,302,-0.0202808,-1.00291,-0.00254421,6.84,37.5993697,126.8635331,NULL,NULL,-0.05,-0.05,-0.42,LOITER,269.717
406,14.45,64,27.11,0.07,0.07,NULL,NULL,302,-0.00887821,-0.999582,-0.00424384,5.18,37.5993691,126.8635327,NULL,NULL,-0.05,0.02,-0.67,LOITER,271.733
407,14.453,64,23.77,0.08,0.08,NULL,NULL,298,-0.0297319,-1.06456,-0.0286292,4.45,37.5993699,126.8635334,NULL,NULL,-0.02,-0.07,0.09,LOITER,273.749
408,14.467,63,24.95,0.49,0.49,NULL,NULL,283,0.00714683,-1.34468,-0.129335,4.44,37.5993712,126.863531,NULL,NULL,0.29,0.07,0.02,LOITER,275.764
409,14.523,63,22.45,0.08,0.08,NULL,NULL,283,-0.00631249,-1.34248,0.0157138,4.47,37.5993661,126.8635282,NULL,NULL,0.08,0.12,-0.05,LOITER,277.78
410,14.514,63,23.64,0.81,0.81,NULL,NULL,282,0.00297389,-1.3439,-0.0517032,4.48,37.5993668,126.8635289,NULL,NULL,-0.95,-0.12,-0.01,LOITER,279.796
411,14.497,62,23.03,0.39,0.39,NULL,NULL,283,-0.0318764,-1.34275,0.0543354,4.41,37.5993463,126.8635266,NULL,NULL,-0.24,-0.05,0.04,LOITER,281.811
412,14.506,62,22.85,0.53,0.53,NULL,NULL,283,0.0316444,-1.3359,-0.000546336,4.37,37.5993467,126.8635217,NULL,NULL,0.16,-0.47,0.06,LOITER,283.811
413,14.497,62,22.25,0.93,0.93,NULL,NULL,282,-0.112712,-1.34929,-0.0527038,4.46,37.5993492,126.8635031,NULL,NULL,0.06,-0.9,-0.05,LOITER,285.827
414,14.489,62,22.56,1.33,1.33,NULL,NULL,295,0.0551233,-1.14413,0.076926,4.39,37.5993375,126.8634633,NULL,NULL,-0.32,-0.92,0.05,LOITER,287.827
415,14.495,61,22.72,0.8,0.8,NULL,NULL,300,-0.0179695,-1.03805,-0.0415449,4.45,37.5993437,126.8634606,NULL,NULL,0.8,0.26,0.01,LOITER,289.843
416,14.474,61,22.13,2.37,2.37,NULL,NULL,299,-0.0138947,-1.04939,-0.0416693,4.49,37.5993659,126.8634725,NULL,NULL,2.08,1.18,-0.02,LOITER,291.858
417,14.491,61,22.79,0.61,0.61,NULL,NULL,297,-0.0205837,-1.08418,-0.0818991,4.47,37.5993878,126.8634872,NULL,NULL,0.23,0.13,0.01,LOITER,293.858
418,14.397,61,19.22,0.07,0.07,NULL,NULL,297,-0.0308772,-1.0823,-0.0163378,5.33,37.5993881,126.8634894,NULL,NULL,-0.06,-0.06,0.68,LOITER,295.864
419,14.377,60,24.28,0.07,0.07,NULL,NULL,297,-0.0258914,-1.08469,-0.0127331,6.51,37.5993876,126.8634896,NULL,NULL,-0.01,-0.1,1.35,LOITER,297.867
420,14.42,60,22.58,0.03,0.03,NULL,NULL,299,0.00249879,-1.0527,0.0208176,8.43,37.5993864,126.8634894,NULL,NULL,0.08,-0.03,0.7,LOITER,299.867
421,14.545,60,24.29,0.2,0.2,NULL,NULL,299,0.0117953,-1.05408,0.00702561,9.07,37.5993867,126.8634903,NULL,NULL,0.16,-0.16,-0.13,LOITER,301.867
422,14.434,60,23.83,0.26,0.26,NULL,NULL,299,0.00483414,-1.05997,-0.0122388,9.1,37.5993874,126.863488,NULL,NULL,-0.07,0,0,LOITER,303.867
423,14.428,59,22.89,0.11,0.11,NULL,NULL,302,0.0139613,-0.999947,-0.00705709,9.03,37.5993872,126.8634858,NULL,NULL,0.02,0.16,-0.26,LOITER,305.867
424,14.383,59,22.8,0.1,0.1,NULL,NULL,303,-0.0180945,-0.977687,-0.0250008,8.61,37.5993873,126.8634883,NULL,NULL,0.01,0.1,-0.01,LOITER,307.867
425,14.415,59,22.03,0.07,0.07,NULL,NULL,303,-0.0114351,-0.982171,-0.0135004,8.37,37.599386,126.8634889,NULL,NULL,-0.02,0.01,0.01,LOITER,309.883
426,14.422,58,23.53,0.1,0.1,NULL,NULL,303,-0.0161901,-0.980851,0.186401,8.39,37.5993797,126.8634847,NULL,NULL,0.74,0.4,-0.06,LOITER,311.898
427,14.42,58,24.12,0.77,0.77,NULL,NULL,303,-0.0518912,-0.985934,-0.020328,8.33,37.5993911,126.8634867,NULL,NULL,0.74,-0.84,0.04,LOITER,313.93
428,14.428,58,22.98,1.16,1.16,NULL,NULL,304,0.11459,-0.976473,-0.0099612,8.28,37.599405,126.863462,NULL,NULL,0.47,-0.58,0.04,LOITER,315.961
429,14.419,58,22.34,0.33,0.33,NULL,NULL,304,-0.0774914,-0.971797,-0.0396355,8.39,37.5994089,126.8634498,NULL,NULL,0.07,-0.08,-0.06,LOITER,317.977
430,14.439,57,23.55,0.2,0.2,NULL,NULL,304,-0.169523,-0.97563,-0.0748713,8.31,37.5994096,126.8634407,NULL,NULL,-0.01,-0.64,0,LOITER,319.992
431,14.421,57,23.43,0.33,0.33,NULL,NULL,304,0.0284552,-0.977032,-0.060207,8.3,37.5994117,126.863435,NULL,NULL,0.16,0,0.06,LOITER,321.992
432,14.412,57,23.5,0.51,0.51,NULL,NULL,303,0.129919,-0.978679,0.00876638,8.22,37.599409,126.8634438,NULL,NULL,-0.3,0.54,0.14,LOITER,323.997
433,14.387,56,23.25,1.55,1.55,NULL,NULL,304,-0.134809,-0.977275,-0.0216111,8.25,37.5993976,126.86347,NULL,NULL,-0.55,1,0.07,LOITER,326.013
434,14.403,56,23.41,1.42,1.42,NULL,NULL,303,-0.127433,-0.981392,-0.0185979,8.33,37.5993879,126.863491,NULL,NULL,-0.36,0.61,0,LOITER,328.044
435,14.395,56,22.99,0.11,0.11,NULL,NULL,303,-0.00854424,-0.98353,-0.00294145,8.43,37.5993848,126.8634979,NULL,NULL,0,0.02,0.19,LOITER,330.06
436,14.398,56,21,0.04,0.04,NULL,NULL,303,-0.0116913,-0.985207,-0.0243611,8.21,37.5993854,126.8634984,NULL,NULL,0.01,-0.02,-0.55,LOITER,332.091
