id,voltage,battery_remaining,current_drawn,ground_speed,air_speed,nav_roll,nav_pitch,nav_bearing,pitch,yaw,roll,alt,lat,lon,payload,distance_frm_home,velocity_x,velocity_y,velocity_z,mode,flight_time
54,12.193,90,26.83,5,5,NULL,NULL,71,-0.315046,1.25191,0.00774766,10,37.5998637,126.8650952,NULL,NULL,1.34,4.66,0,GUIDED,88.4878
55,12.193,90,26.92,5,5,NULL,NULL,72,-0.318075,1.25694,0.00529694,10,37.5998703,126.865121,NULL,NULL,1.33,4.65,0,GUIDED,89.708
56,12.193,90,27,5,5,NULL,NULL,72,-0.317993,1.25702,0.00374707,10,37.599877,126.8651468,NULL,NULL,1.34,4.65,-0.01,GUIDED,90.729
57,12.193,90,27,5.02,5.02,NULL,NULL,71,-0.318824,1.2522,0.00747,10,37.5998871,126.8651856,NULL,NULL,1.35,4.67,0,GUIDED,91.7419
58,12.193,90,26.83,5.02,5.02,NULL,NULL,71,-0.313785,1.25179,0.00842978,10.01,37.5998972,126.8652246,NULL,NULL,1.34,4.67,0,GUIDED,92.7569
59,12.193,90,27,5,5,NULL,NULL,72,-0.315587,1.25899,0.00412929,10.01,37.5999071,126.8652636,NULL,NULL,1.33,4.66,-0.01,GUIDED,93.7749
60,12.193,89,26.92,5,5,NULL,NULL,71,-0.317134,1.2565,0.00216511,10.01,37.5999171,126.8653025,NULL,NULL,1.36,4.67,-0.01,GUIDED,94.7878
61,12.193,89,26.83,5,5,NULL,NULL,71,-0.31484,1.25135,0.010189,10.01,37.5999272,126.8653414,NULL,NULL,1.35,4.67,-0.01,GUIDED,95.8038
62,12.193,89,26.75,4.99,4.99,NULL,NULL,71,-0.316467,1.25048,0.00790553,10.01,37.5999338,126.8653673,NULL,NULL,1.33,4.66,-0.01,GUIDED,96.8158
63,12.193,89,26.92,4.99,4.99,NULL,NULL,71,-0.316799,1.25645,0.00216234,10.01,37.5999436,126.8654062,NULL,NULL,1.34,4.67,-0.02,GUIDED,97.8498
64,12.193,89,26.92,4.99,4.99,NULL,NULL,72,-0.314362,1.26014,-0.000560848,10.01,37.5999503,126.8654321,NULL,NULL,1.35,4.66,-0.01,GUIDED,98.8688
65,12.193,89,26.75,4.97,4.97,NULL,NULL,71,-0.31504,1.25558,0.000498143,10.02,37.5999603,126.8654708,NULL,NULL,1.38,4.65,-0.01,GUIDED,99.8914
66,12.193,89,26.92,4.97,4.97,NULL,NULL,71,-0.315972,1.25282,0.00658484,10.01,37.5999704,126.8655094,NULL,NULL,1.36,4.66,-0.02,GUIDED,100.947
67,12.193,88,26.92,4.97,4.97,NULL,NULL,71,-0.317097,1.25382,0.00381422,10.01,37.599977,126.8655352,NULL,NULL,1.35,4.66,-0.01,GUIDED,101.971
68,12.193,88,26.75,4.98,4.98,NULL,NULL,72,-0.316576,1.25741,-0.00139918,10.02,37.5999837,126.865561,NULL,NULL,1.37,4.66,-0.01,GUIDED,103.102
69,12.193,88,26.67,4.98,4.98,NULL,NULL,71,-0.316418,1.2472,0.00623039,10.02,37.5999904,126.8655868,NULL,NULL,1.39,4.66,-0.02,GUIDED,104.216
70,12.193,88,26.67,4.98,4.98,NULL,NULL,71,-0.314744,1.24915,0.00882356,10.02,37.5999972,126.8656125,NULL,NULL,1.38,4.66,-0.01,GUIDED,105.229
71,12.193,88,26.75,4.97,4.97,NULL,NULL,72,-0.313407,1.25693,0.00706975,10.01,37.6000039,126.8656383,NULL,NULL,1.37,4.65,-0.01,GUIDED,106.253
72,12.193,88,26.83,4.96,4.96,NULL,NULL,72,-0.317421,1.257,0.00130988,10.01,37.6000138,126.8656768,NULL,NULL,1.36,4.65,-0.01,GUIDED,107.276
73,12.193,88,26.75,4.96,4.96,NULL,NULL,72,-0.320111,1.25948,0.00180853,10.01,37.6000204,126.8657025,NULL,NULL,1.37,4.65,-0.01,GUIDED,108.292
74,12.193,88,26.75,4.99,4.99,NULL,NULL,71,-0.318716,1.25269,0.00591493,10.01,37.6000304,126.8657412,NULL,NULL,1.38,4.66,-0.01,GUIDED,109.308
75,12.193,87,26.83,4.99,4.99,NULL,NULL,71,-0.319572,1.25289,0.00683318,10.01,37.600037,126.865767,NULL,NULL,1.37,4.67,-0.01,GUIDED,110.323
76,12.193,87,26.75,5,5,NULL,NULL,71,-0.316039,1.25331,0.00451763,10.01,37.600047,126.8658058,NULL,NULL,1.37,4.66,-0.01,GUIDED,111.344
77,12.193,87,26.92,5,5,NULL,NULL,71,-0.319682,1.25447,0.00266054,10.01,37.6000569,126.8658446,NULL,NULL,1.37,4.67,-0.01,GUIDED,112.358
78,12.193,87,26.92,5.01,5.01,NULL,NULL,72,-0.319624,1.25819,-0.00346353,10.01,37.6000669,126.8658835,NULL,NULL,1.39,4.67,0,GUIDED,113.372
79,12.193,87,26.67,5.02,5.02,NULL,NULL,71,-0.318249,1.24841,0.0041275,10.01,37.6000737,126.8659095,NULL,NULL,1.4,4.67,-0.01,GUIDED,114.385
80,12.193,87,26.75,5.01,5.01,NULL,NULL,71,-0.316482,1.25599,0.00376558,10,37.6000838,126.8659484,NULL,NULL,1.38,4.68,0,GUIDED,115.401
81,12.193,86,26.92,5,5,NULL,NULL,72,-0.317006,1.25841,0.00169404,10,37.6000939,126.8659873,NULL,NULL,1.38,4.67,0,GUIDED,116.419
82,12.193,86,26.92,5,5,NULL,NULL,72,-0.318743,1.2599,-0.000520178,10,37.600104,126.8660262,NULL,NULL,1.38,4.66,0,GUIDED,117.435
83,12.193,86,26.75,5,5,NULL,NULL,71,-0.317562,1.25257,0.00303267,10,37.6001141,126.866065,NULL,NULL,1.37,4.66,0,GUIDED,118.447
84,12.193,86,26.75,5,5,NULL,NULL,71,-0.318336,1.25326,0.00269759,10,37.6001242,126.8661038,NULL,NULL,1.38,4.67,0,GUIDED,119.555
85,12.193,86,26.83,5,5,NULL,NULL,72,-0.317536,1.2574,0.00195407,10,37.6001344,126.8661426,NULL,NULL,1.38,4.66,0,GUIDED,120.657
86,12.193,86,26.75,5,5,NULL,NULL,71,-0.315518,1.25197,0.00402112,9.99,37.6001412,126.8661684,NULL,NULL,1.38,4.65,0,GUIDED,121.668
87,12.193,86,27,4.99,4.99,NULL,NULL,72,-0.318974,1.26188,0.00151241,9.99,37.6001513,126.866207,NULL,NULL,1.36,4.64,0,GUIDED,122.681
88,12.193,85,26.75,5.01,5.01,NULL,NULL,71,-0.3202,1.24642,0.00735976,9.99,37.6001648,126.8662588,NULL,NULL,1.38,4.68,0,GUIDED,123.693
89,12.193,85,26.75,5.02,5.02,NULL,NULL,71,-0.315086,1.25028,0.0071308,9.99,37.600175,126.8662978,NULL,NULL,1.36,4.69,0,GUIDED,124.708
90,12.193,85,26.67,4.99,4.99,NULL,NULL,71,-0.31545,1.24921,0.00489859,9.99,37.600185,126.8663367,NULL,NULL,1.35,4.67,0,GUIDED,125.721
91,12.193,85,26.92,4.97,4.97,NULL,NULL,72,-0.315048,1.25926,-0.0021377,9.99,37.6001951,126.8663755,NULL,NULL,1.37,4.66,0,GUIDED,126.734
92,12.193,85,26.83,4.98,4.98,NULL,NULL,71,-0.318879,1.25338,0.00513556,9.99,37.6002053,126.8664141,NULL,NULL,1.39,4.67,0.01,GUIDED,127.747
93,12.193,85,26.92,4.99,4.99,NULL,NULL,71,-0.315095,1.25416,0.0091734,9.99,37.6002155,126.8664529,NULL,NULL,1.37,4.68,0,GUIDED,128.761
94,12.193,84,26.75,4.98,4.98,NULL,NULL,71,-0.314733,1.25416,0.0055851,9.99,37.6002255,126.8664915,NULL,NULL,1.35,4.66,0,GUIDED,129.814
95,12.193,84,26.83,4.97,4.97,NULL,NULL,71,-0.317171,1.25593,0.00188374,9.99,37.6002354,126.8665301,NULL,NULL,1.35,4.66,0,GUIDED,130.827
96,12.193,84,26.92,4.98,4.98,NULL,NULL,71,-0.317718,1.25405,0.00377655,9.99,37.6002454,126.8665687,NULL,NULL,1.38,4.68,0,GUIDED,131.838
97,12.193,84,26.75,4.98,4.98,NULL,NULL,71,-0.316819,1.2518,0.00884491,9.99,37.6002556,126.8666075,NULL,NULL,1.36,4.68,0,GUIDED,132.851
98,12.193,84,26.92,4.98,4.98,NULL,NULL,71,-0.314968,1.25665,0.00319877,9.99,37.6002655,126.8666464,NULL,NULL,1.35,4.7,0.01,GUIDED,133.92
99,12.193,84,26.75,4.97,4.97,NULL,NULL,71,-0.314299,1.25398,0.00186301,9.99,37.6002755,126.8666851,NULL,NULL,1.38,4.67,0,GUIDED,135.006
100,12.193,84,26.92,4.97,4.97,NULL,NULL,71,-0.316441,1.25399,0.00606363,9.99,37.6002823,126.8667107,NULL,NULL,1.38,4.66,0,GUIDED,136.027
101,12.193,83,27,4.97,4.97,NULL,NULL,72,-0.317779,1.25823,0.00451007,9.99,37.6002923,126.8667493,NULL,NULL,1.37,4.67,0,GUIDED,137.048
102,12.193,83,26.92,4.99,4.99,NULL,NULL,71,-0.318683,1.2529,0.00699271,9.98,37.6003023,126.8667879,NULL,NULL,1.37,4.68,0,GUIDED,138.079
103,12.193,83,26.92,5.01,5.01,NULL,NULL,72,-0.317546,1.25953,0.0063162,9.99,37.6003123,126.8668267,NULL,NULL,1.36,4.68,0.01,GUIDED,139.092
104,12.193,83,26.92,5,5,NULL,NULL,71,-0.318783,1.25544,0.00510281,9.99,37.6003223,126.8668656,NULL,NULL,1.36,4.68,0,GUIDED,140.104
105,12.193,83,27,5.02,5.02,NULL,NULL,71,-0.317968,1.25647,0.00131231,9.99,37.6003356,126.8669175,NULL,NULL,1.39,4.7,0,GUIDED,141.118
106,12.193,82,26.75,5.02,5.02,NULL,NULL,71,-0.314774,1.25013,0.00971568,9.99,37.6003458,126.8669565,NULL,NULL,1.39,4.69,0.01,GUIDED,142.13
107,12.193,82,26.75,5,5,NULL,NULL,71,-0.314974,1.25122,0.00923656,9.99,37.6003559,126.8669954,NULL,NULL,1.37,4.68,0,GUIDED,143.186
108,12.193,82,26.92,4.99,4.99,NULL,NULL,71,-0.318388,1.25562,0.00703255,9.99,37.6003658,126.8670342,NULL,NULL,1.36,4.67,0,GUIDED,144.198
109,12.193,82,26.75,4.99,4.99,NULL,NULL,71,-0.317857,1.25212,0.00477827,9.99,37.6003757,126.8670729,NULL,NULL,1.36,4.65,0,GUIDED,145.209
110,12.193,82,26.83,5,5,NULL,NULL,71,-0.320675,1.25249,0.00674269,9.99,37.6003891,126.8671246,NULL,NULL,1.39,4.67,0,GUIDED,146.226
111,12.193,82,26.75,5.02,5.02,NULL,NULL,71,-0.315753,1.25274,0.00677031,9.99,37.6003992,126.8671635,NULL,NULL,1.37,4.66,0,GUIDED,147.24
112,12.193,81,26.83,5,5,NULL,NULL,71,-0.318608,1.2563,0.00675741,9.99,37.6004092,126.8672024,NULL,NULL,1.38,4.65,0,GUIDED,148.251
113,12.193,81,26.83,5.01,5.01,NULL,NULL,72,-0.32083,1.25673,0.00548692,9.99,37.6004193,126.8672412,NULL,NULL,1.38,4.66,0,GUIDED,149.262
114,12.193,81,26.83,5.02,5.02,NULL,NULL,71,-0.318386,1.25233,0.00776977,9.99,37.6004293,126.8672802,NULL,NULL,1.38,4.68,0,GUIDED,150.34
115,12.193,81,26.83,5.02,5.02,NULL,NULL,71,-0.318059,1.2525,0.00474113,9.99,37.600436,126.8673063,NULL,NULL,1.37,4.67,0,GUIDED,151.351
116,12.193,81,26.92,5.02,5.02,NULL,NULL,71,-0.320173,1.25355,0.00500678,9.99,37.6004462,126.8673452,NULL,NULL,1.4,4.68,0,GUIDED,152.436
117,12.193,81,26.83,5.02,5.02,NULL,NULL,71,-0.314929,1.25513,0.00720193,9.99,37.6004564,126.8673841,NULL,NULL,1.39,4.69,0,GUIDED,153.448
118,12.193,80,26.75,4.99,4.99,NULL,NULL,71,-0.315532,1.25321,0.00925872,9.99,37.60047,126.8674359,NULL,NULL,1.38,4.65,0,GUIDED,154.465
119,12.193,80,26.92,4.98,4.98,NULL,NULL,71,-0.316015,1.25414,0.00828537,9.99,37.6004802,126.8674746,NULL,NULL,1.38,4.65,0,GUIDED,155.478
120,12.193,80,26.92,4.98,4.98,NULL,NULL,72,-0.318984,1.2583,0.00674878,9.99,37.6004902,126.8675133,NULL,NULL,1.38,4.66,0.01,GUIDED,156.489
121,12.193,80,26.92,5,5,NULL,NULL,71,-0.316739,1.25335,0.0126318,9.99,37.6005037,126.867565,NULL,NULL,1.37,4.68,0,GUIDED,157.506
122,12.193,80,26.83,4.99,4.99,NULL,NULL,71,-0.316391,1.25223,0.0106115,9.99,37.6005136,126.8676038,NULL,NULL,1.36,4.67,0,GUIDED,158.527
123,12.193,80,27,4.99,4.99,NULL,NULL,72,-0.31722,1.25832,0.00713914,9.99,37.6005202,126.8676297,NULL,NULL,1.36,4.66,0,GUIDED,159.56
124,12.193,80,26.92,4.99,4.99,NULL,NULL,71,-0.318973,1.25552,0.00635001,9.99,37.6005268,126.8676555,NULL,NULL,1.37,4.66,0,GUIDED,160.571
125,12.193,79,26.75,5,5,NULL,NULL,71,-0.316464,1.25488,0.0107841,9.99,37.6005403,126.8677072,NULL,NULL,1.38,4.65,0,GUIDED,161.58
126,12.193,79,26.75,4.99,4.99,NULL,NULL,71,-0.315134,1.25062,0.013152,9.99,37.6005504,126.8677459,NULL,NULL,1.37,4.66,0,GUIDED,162.595
127,12.193,79,27,4.99,4.99,NULL,NULL,72,-0.316355,1.25885,0.00675767,9.99,37.6005603,126.8677848,NULL,NULL,1.37,4.67,0,GUIDED,163.624
128,12.193,79,27.08,4.98,4.98,NULL,NULL,72,-0.318442,1.26034,0.00364194,9.99,37.600567,126.8678106,NULL,NULL,1.38,4.68,0,GUIDED,165.139
129,12.193,79,26.92,4.99,4.99,NULL,NULL,72,-0.317868,1.25906,0.00391576,9.99,37.6005704,126.8678235,NULL,NULL,1.39,4.68,0,GUIDED,166.725
130,12.193,79,26.92,4.99,4.99,NULL,NULL,71,-0.315396,1.25656,0.00991044,9.99,37.6005806,126.8678623,NULL,NULL,1.39,4.67,0,GUIDED,168.603
131,12.193,79,26.75,4.98,4.98,NULL,NULL,71,-0.313904,1.25491,0.0100845,9.99,37.6005873,126.8678881,NULL,NULL,1.38,4.66,0,GUIDED,170.258
132,12.193,78,26.92,4.97,4.97,NULL,NULL,72,-0.315513,1.25713,0.00983547,9.99,37.6005941,126.8679138,NULL,NULL,1.37,4.66,0,GUIDED,171.949
133,12.193,78,26.92,4.97,4.97,NULL,NULL,71,-0.3198,1.25585,0.0114581,9.99,37.6006041,126.8679523,NULL,NULL,1.38,4.65,0,GUIDED,173.104
134,12.193,78,26.92,4.99,4.99,NULL,NULL,71,-0.319951,1.24881,0.0166672,9.99,37.6006108,126.8679781,NULL,NULL,1.36,4.68,0,GUIDED,174.66
135,12.193,78,26.83,5.01,5.01,NULL,NULL,71,-0.31625,1.25393,0.0130864,9.99,37.6006175,126.868004,NULL,NULL,1.36,4.68,0,GUIDED,175.839
136,12.193,78,26.92,5.01,5.01,NULL,NULL,71,-0.315904,1.25625,0.00903467,9.99,37.6006242,126.8680299,NULL,NULL,1.37,4.67,0,GUIDED,177.152
137,12.193,78,26.83,5,5,NULL,NULL,71,-0.317755,1.25299,0.0123857,9.99,37.6006309,126.8680558,NULL,NULL,1.37,4.67,0,GUIDED,178.221
138,12.193,78,27.08,5.01,5.01,NULL,NULL,72,-0.316978,1.25727,0.0100959,9.99,37.6006409,126.8680946,NULL,NULL,1.37,4.65,0,GUIDED,179.43
139,12.193,78,27,5.01,5.01,NULL,NULL,72,-0.318972,1.2569,0.00966789,9.99,37.6006477,126.8681204,NULL,NULL,1.38,4.66,0,GUIDED,180.478
140,12.193,77,26.92,5.02,5.02,NULL,NULL,71,-0.319719,1.25369,0.0124941,9.99,37.6006578,126.8681593,NULL,NULL,1.38,4.67,0,GUIDED,181.698
141,12.193,77,27.08,5.04,5.04,NULL,NULL,71,-0.316766,1.25138,0.0154624,9.99,37.6006678,126.8681984,NULL,NULL,1.35,4.68,0,GUIDED,183.917
142,12.193,77,27,5.04,5.04,NULL,NULL,71,-0.317167,1.25653,0.00930423,10,37.6006745,126.8682245,NULL,NULL,1.34,4.68,0,GUIDED,185.839
143,12.193,77,26.92,5.04,5.04,NULL,NULL,72,-0.315979,1.25699,0.00697839,10,37.6006778,126.8682375,NULL,NULL,1.35,4.68,0,GUIDED,186.982
144,12.193,77,26.92,5.04,5.04,NULL,NULL,71,-0.314877,1.25514,0.00634784,10,37.6006812,126.8682505,NULL,NULL,1.37,4.67,0,GUIDED,188.123
145,12.193,77,26.92,5.02,5.02,NULL,NULL,72,-0.317933,1.25696,0.0111773,10,37.6006914,126.8682894,NULL,NULL,1.37,4.64,0,GUIDED,189.825
146,12.193,77,26.92,5.02,5.02,NULL,NULL,72,-0.31971,1.25819,0.0109156,10,37.6006982,126.8683154,NULL,NULL,1.37,4.65,0,GUIDED,191.724
147,12.193,77,26.75,5.02,5.02,NULL,NULL,71,-0.317183,1.2472,0.0134183,10,37.600705,126.8683413,NULL,NULL,1.37,4.65,-0.01,GUIDED,192.742
148,12.193,77,26.92,5.02,5.02,NULL,NULL,71,-0.318139,1.24864,0.0154558,10,37.6007118,126.8683672,NULL,NULL,1.36,4.66,-0.01,GUIDED,193.928
149,12.193,76,26.92,5.03,5.03,NULL,NULL,71,-0.316179,1.2559,0.0132298,10,37.600722,126.8684062,NULL,NULL,1.36,4.66,0,GUIDED,196.027
150,12.193,76,27,5.03,5.03,NULL,NULL,71,-0.31539,1.25615,0.0115548,10,37.6007288,126.8684323,NULL,NULL,1.36,4.66,0,GUIDED,197.271
151,12.193,76,26.83,5.02,5.02,NULL,NULL,71,-0.317208,1.25184,0.013057,10.01,37.6007391,126.8684712,NULL,NULL,1.36,4.64,0,GUIDED,198.426
152,12.193,76,26.92,5.02,5.02,NULL,NULL,71,-0.317288,1.25462,0.014971,10.01,37.6007493,126.86851,NULL,NULL,1.36,4.65,0,GUIDED,199.919
