id,voltage,battery_remaining,current_drawn,ground_speed,air_speed,nav_roll,nav_pitch,nav_bearing,pitch,yaw,roll,alt,lat,lon,payload,distance_frm_home,velocity_x,velocity_y,velocity_z,mode,flight_time
21,12.242,95,26.08,3,3,NULL,NULL,72,-0.19553,1.25883,-0.00363961,9.97,37.5995435,126.8638832,NULL,NULL,0.96,2.72,0.02,GUIDED,66.781
22,12.242,94,26,3.01,3.01,NULL,NULL,71,-0.195883,1.25234,0.000188392,9.97,37.59955,126.8639064,NULL,NULL,0.95,2.73,0.02,GUIDED,67.841
23,12.242,94,26,3.03,3.03,NULL,NULL,71,-0.19207,1.25566,0.000923495,9.97,37.5995586,126.8639375,NULL,NULL,0.9,2.75,0.02,GUIDED,68.872
24,12.242,94,25.92,3.01,3.01,NULL,NULL,71,-0.193659,1.25155,0.00172705,9.97,37.599565,126.8639607,NULL,NULL,0.9,2.73,0.02,GUIDED,69.913
25,12.242,94,26,3.02,3.02,NULL,NULL,71,-0.197119,1.25584,0.00414095,9.97,37.5995736,126.8639916,NULL,NULL,0.89,2.74,0.02,GUIDED,70.958
26,12.242,94,26.17,3.04,3.04,NULL,NULL,72,-0.193489,1.25775,0.00840654,9.97,37.5995801,126.864015,NULL,NULL,0.86,2.76,0.02,GUIDED,71.996
27,12.242,94,26.08,3.02,3.02,NULL,NULL,71,-0.191023,1.25027,0.00563504,9.97,37.5995884,126.8640463,NULL,NULL,0.83,2.77,0.01,GUIDED,73.1451
28,12.242,93,26,3.01,3.01,NULL,NULL,71,-0.189874,1.25218,0.0058778,9.97,37.5995945,126.8640697,NULL,NULL,0.82,2.75,0.02,GUIDED,74.1941
29,12.242,93,26.17,2.99,2.99,NULL,NULL,71,-0.19034,1.25601,0.00688204,9.98,37.5995986,126.8640853,NULL,NULL,0.8,2.75,0.01,GUIDED,75.2311
30,12.242,93,26.08,2.99,2.99,NULL,NULL,71,-0.19328,1.25606,0.000946135,9.98,37.5996046,126.8641085,NULL,NULL,0.79,2.76,0.01,GUIDED,76.2691
31,12.242,93,26.17,3,3,NULL,NULL,71,-0.19177,1.25108,0.00332461,9.98,37.5996106,126.8641319,NULL,NULL,0.79,2.76,0.01,GUIDED,77.291
32,12.242,93,26.08,2.99,2.99,NULL,NULL,71,-0.190874,1.2545,0.0047204,9.98,37.5996188,126.8641628,NULL,NULL,0.8,2.76,0.01,GUIDED,78.303
33,12.242,93,26.08,2.98,2.98,NULL,NULL,71,-0.190835,1.25222,0.00738459,9.99,37.599625,126.864186,NULL,NULL,0.78,2.75,0,GUIDED,79.317
34,12.242,92,26,2.98,2.98,NULL,NULL,71,-0.192792,1.25267,0.00383423,9.99,37.5996331,126.8642168,NULL,NULL,0.77,2.76,0,GUIDED,80.3289
35,12.242,92,26.08,2.99,2.99,NULL,NULL,71,-0.190673,1.25345,0.00861607,9.99,37.5996412,126.8642478,NULL,NULL,0.77,2.78,0,GUIDED,81.3399
36,12.242,92,26,2.98,2.98,NULL,NULL,71,-0.191578,1.2563,0.00462009,10,37.5996472,126.864271,NULL,NULL,0.77,2.77,0,GUIDED,82.3529
37,12.242,92,26,2.97,2.97,NULL,NULL,72,-0.190195,1.25688,0.00717089,10,37.5996533,126.8642942,NULL,NULL,0.78,2.77,0,GUIDED,83.3669
38,12.242,92,26.17,2.96,2.96,NULL,NULL,72,-0.190118,1.25954,0.00670631,10,37.5996572,126.8643096,NULL,NULL,0.78,2.77,0,GUIDED,84.3838
39,12.242,92,25.92,2.96,2.96,NULL,NULL,72,-0.192612,1.25698,0.00452106,10,37.5996631,126.8643327,NULL,NULL,0.77,2.75,0,GUIDED,85.3998
40,12.242,91,25.84,2.97,2.97,NULL,NULL,71,-0.197273,1.24925,0.00780543,10,37.599671,126.8643634,NULL,NULL,0.77,2.77,0,GUIDED,86.4108
41,12.242,91,26.17,2.99,2.99,NULL,NULL,71,-0.196311,1.25607,0.00504826,10,37.5996749,126.8643789,NULL,NULL,0.77,2.79,0,GUIDED,87.4268
42,12.242,91,25.92,3.01,3.01,NULL,NULL,72,-0.194815,1.25718,0.00299501,10,37.5996788,126.8643945,NULL,NULL,0.77,2.79,0,GUIDED,88.6109
43,12.242,91,26.08,3.01,3.01,NULL,NULL,71,-0.194137,1.25542,0.00293469,10,37.5996848,126.8644179,NULL,NULL,0.79,2.79,0,GUIDED,90.4006
44,12.242,91,26,3.01,3.01,NULL,NULL,72,-0.193151,1.25685,0.000134931,10,37.5996908,126.8644413,NULL,NULL,0.8,2.78,0,GUIDED,91.4206
45,12.242,91,26,3,3,NULL,NULL,71,-0.18995,1.25264,0.00387647,10,37.5996949,126.8644569,NULL,NULL,0.8,2.78,0,GUIDED,92.4335
46,12.242,91,26,2.99,2.99,NULL,NULL,72,-0.19217,1.25716,0.00486747,10,37.599699,126.8644723,NULL,NULL,0.79,2.76,0,GUIDED,93.5987
47,12.242,90,26,2.99,2.99,NULL,NULL,71,-0.196392,1.25352,0.00561656,10,37.599705,126.8644955,NULL,NULL,0.79,2.77,0,GUIDED,94.8268
48,12.242,90,26,3,3,NULL,NULL,71,-0.19311,1.25228,0.00542561,10,37.599709,126.864511,NULL,NULL,0.79,2.78,0,GUIDED,95.8388
49,12.242,90,25.92,3,3,NULL,NULL,71,-0.193908,1.25104,0.00305492,10,37.599713,126.8645265,NULL,NULL,0.78,2.78,0,GUIDED,96.8538
50,12.242,90,26.17,3,3,NULL,NULL,71,-0.195484,1.25591,0.00265768,10,37.5997191,126.8645499,NULL,NULL,0.8,2.78,0,GUIDED,97.8667
51,12.242,90,25.92,3.01,3.01,NULL,NULL,72,-0.193643,1.2591,0.00305478,10,37.5997252,126.8645733,NULL,NULL,0.8,2.79,0,GUIDED,98.8807
52,12.242,90,25.92,3,3,NULL,NULL,71,-0.191541,1.2539,0.00579444,10,37.5997292,126.8645889,NULL,NULL,0.79,2.79,0,GUIDED,99.9477
53,12.242,90,26,2.99,2.99,NULL,NULL,72,-0.191435,1.25794,0.000213457,10,37.5997352,126.8646122,NULL,NULL,0.79,2.77,0,GUIDED,100.965
54,12.242,90,26,2.98,2.98,NULL,NULL,71,-0.193254,1.25526,0.00247189,10,37.5997392,126.8646276,NULL,NULL,0.8,2.76,0,GUIDED,101.982
55,12.242,90,26,2.99,2.99,NULL,NULL,71,-0.194422,1.25648,0.00341449,10,37.5997432,126.864643,NULL,NULL,0.79,2.76,0,GUIDED,103.014
56,12.242,89,26,3.01,3.01,NULL,NULL,71,-0.196766,1.25441,0.00454646,10,37.5997492,126.8646662,NULL,NULL,0.79,2.77,0,GUIDED,104.03
57,12.242,89,25.92,3.01,3.01,NULL,NULL,71,-0.196038,1.25171,0.00477647,10,37.5997533,126.8646818,NULL,NULL,0.79,2.79,0,GUIDED,105.143
58,12.242,89,26,3.02,3.02,NULL,NULL,71,-0.193928,1.25423,0.00355143,10.01,37.5997573,126.8646975,NULL,NULL,0.79,2.79,0,GUIDED,106.159
59,12.242,89,25.92,3.02,3.02,NULL,NULL,72,-0.192131,1.25667,0.00231143,10.01,37.5997593,126.8647053,NULL,NULL,0.78,2.78,0,GUIDED,107.175
60,12.242,89,26.17,3.01,3.01,NULL,NULL,72,-0.193659,1.26069,-0.000437775,10,37.5997633,126.8647209,NULL,NULL,0.79,2.77,-0.01,GUIDED,108.258
61,12.242,89,25.92,3.01,3.01,NULL,NULL,71,-0.192222,1.25261,-0.000104109,10.01,37.5997674,126.8647364,NULL,NULL,0.8,2.76,-0.01,GUIDED,109.273
62,12.242,89,25.84,3,3,NULL,NULL,71,-0.195245,1.25104,0.0035167,10.01,37.5997715,126.8647519,NULL,NULL,0.8,2.76,0,GUIDED,110.345
63,12.242,89,25.84,3.01,3.01,NULL,NULL,71,-0.194617,1.25276,0.00492283,10.01,37.5997776,126.8647751,NULL,NULL,0.79,2.77,0,GUIDED,111.361
64,12.242,88,25.92,3.01,3.01,NULL,NULL,72,-0.193644,1.25664,0.00352319,10,37.5997838,126.8647985,NULL,NULL,0.79,2.78,0,GUIDED,112.381
65,12.242,88,25.92,3.01,3.01,NULL,NULL,71,-0.191979,1.25338,0.00337596,10,37.5997878,126.8648141,NULL,NULL,0.78,2.78,0,GUIDED,113.396
66,12.242,88,25.92,2.99,2.99,NULL,NULL,71,-0.190852,1.25264,0.00276138,10,37.5997939,126.8648374,NULL,NULL,0.78,2.77,0,GUIDED,114.446
67,12.242,88,26,2.99,2.99,NULL,NULL,71,-0.191459,1.25276,0.00414022,10,37.5997959,126.8648452,NULL,NULL,0.78,2.77,0,GUIDED,115.52
68,12.242,88,26,2.98,2.98,NULL,NULL,71,-0.192899,1.25567,0.00573156,10,37.599802,126.8648684,NULL,NULL,0.77,2.77,0,GUIDED,116.535
69,12.242,88,25.92,2.99,2.99,NULL,NULL,71,-0.194509,1.25068,0.00515298,10,37.599806,126.864884,NULL,NULL,0.77,2.78,0,GUIDED,117.569
70,12.242,88,25.92,2.99,2.99,NULL,NULL,71,-0.191455,1.25107,0.0043702,10,37.59981,126.8648995,NULL,NULL,0.77,2.77,0,GUIDED,118.588
71,12.242,88,26,2.99,2.99,NULL,NULL,72,-0.193809,1.25967,-0.00218091,10,37.599816,126.8649227,NULL,NULL,0.79,2.77,0,GUIDED,119.602
72,12.242,87,25.84,3,3,NULL,NULL,71,-0.193343,1.25104,0.00568811,10,37.5998221,126.8649459,NULL,NULL,0.8,2.78,0,GUIDED,120.615
73,12.242,87,25.75,3,3,NULL,NULL,71,-0.192435,1.24689,0.0105736,10,37.5998262,126.8649614,NULL,NULL,0.78,2.77,0,GUIDED,121.662
74,12.242,87,26,2.99,2.99,NULL,NULL,71,-0.191944,1.25229,0.00763887,10,37.5998282,126.8649691,NULL,NULL,0.76,2.77,0,GUIDED,122.734
75,12.242,87,26,2.99,2.99,NULL,NULL,72,-0.192253,1.25939,0.0018851,10,37.5998321,126.8649846,NULL,NULL,0.76,2.76,0,GUIDED,123.758
76,12.242,87,26.08,2.98,2.98,NULL,NULL,72,-0.193685,1.25885,0.000497348,10,37.5998361,126.865,NULL,NULL,0.77,2.76,0,GUIDED,124.912
77,12.242,87,25.92,2.99,2.99,NULL,NULL,71,-0.194346,1.25578,0.00381133,10,37.5998401,126.8650155,NULL,NULL,0.78,2.77,0,GUIDED,125.928
78,12.242,87,25.84,2.99,2.99,NULL,NULL,71,-0.195343,1.24818,0.00544801,9.99,37.5998442,126.865031,NULL,NULL,0.78,2.78,0,GUIDED,126.942
79,12.242,87,26,3,3,NULL,NULL,71,-0.193733,1.25477,0.00458044,9.99,37.5998482,126.8650466,NULL,NULL,0.77,2.78,0,GUIDED,128.018
80,12.242,87,25.92,3,3,NULL,NULL,71,-0.192877,1.25537,0.00240933,9.99,37.5998522,126.8650621,NULL,NULL,0.76,2.78,0,GUIDED,129.055
81,12.242,87,26,3,3,NULL,NULL,71,-0.192843,1.25392,-0.000572631,9.99,37.5998562,126.8650777,NULL,NULL,0.77,2.78,0,GUIDED,130.089
82,12.242,86,25.92,3,3,NULL,NULL,71,-0.192014,1.25423,0.00144397,9.99,37.5998602,126.8650932,NULL,NULL,0.79,2.76,0,GUIDED,131.116
83,12.242,86,26.17,3,3,NULL,NULL,72,-0.194792,1.26007,0.00377087,9.99,37.5998643,126.8651086,NULL,NULL,0.77,2.77,0,GUIDED,132.305
84,12.242,86,26,3,3,NULL,NULL,72,-0.195958,1.25757,0.00226574,9.99,37.5998704,126.8651319,NULL,NULL,0.76,2.79,0,GUIDED,133.499
85,12.242,86,26,3.01,3.01,NULL,NULL,71,-0.191774,1.25511,0.00196536,9.99,37.5998765,126.8651553,NULL,NULL,0.76,2.77,0,GUIDED,134.539
86,12.242,86,25.75,3,3,NULL,NULL,71,-0.193584,1.25074,0.00197538,9.99,37.5998826,126.8651785,NULL,NULL,0.77,2.77,0,GUIDED,135.554
87,12.242,86,26,3.01,3.01,NULL,NULL,71,-0.193588,1.25402,0.00565283,9.99,37.5998909,126.8652096,NULL,NULL,0.76,2.78,0,GUIDED,136.569
88,12.242,86,25.92,3.01,3.01,NULL,NULL,71,-0.192892,1.2502,0.00614678,9.98,37.599895,126.8652252,NULL,NULL,0.75,2.78,0,GUIDED,137.611
89,12.242,85,26,3,3,NULL,NULL,71,-0.194122,1.25551,0.00457665,9.99,37.5999012,126.8652484,NULL,NULL,0.74,2.76,0.01,GUIDED,138.645
90,12.242,85,26,3.01,3.01,NULL,NULL,72,-0.194931,1.25709,0.0033071,9.99,37.5999052,126.8652638,NULL,NULL,0.75,2.76,0,GUIDED,139.659
91,12.242,85,26.17,3.02,3.02,NULL,NULL,71,-0.1956,1.25335,0.00676595,9.98,37.5999113,126.8652872,NULL,NULL,0.75,2.78,0,GUIDED,140.692
92,12.242,85,25.92,3.03,3.03,NULL,NULL,71,-0.189774,1.2513,0.00798146,9.99,37.5999174,126.8653107,NULL,NULL,0.74,2.78,0,GUIDED,141.771
93,12.242,85,26.25,3.01,3.01,NULL,NULL,71,-0.191258,1.25478,0.00665776,9.99,37.5999214,126.8653263,NULL,NULL,0.73,2.77,0,GUIDED,142.802
94,12.242,85,26,3,3,NULL,NULL,72,-0.192224,1.25738,0.00170315,9.99,37.5999294,126.8653574,NULL,NULL,0.75,2.77,0,GUIDED,143.843
95,12.242,85,26,3,3,NULL,NULL,71,-0.190657,1.25168,0.0098897,9.99,37.5999354,126.8653808,NULL,NULL,0.75,2.77,0,GUIDED,144.881
96,12.242,84,25.92,2.99,2.99,NULL,NULL,71,-0.192663,1.25056,0.00600842,10,37.5999413,126.8654042,NULL,NULL,0.72,2.77,0,GUIDED,145.902
97,12.242,84,26.17,2.99,2.99,NULL,NULL,72,-0.192224,1.25883,0.00220126,10,37.5999472,126.8654275,NULL,NULL,0.74,2.77,0,GUIDED,146.931
98,12.242,84,26,2.98,2.98,NULL,NULL,72,-0.189894,1.25735,0.000885859,10,37.5999533,126.8654508,NULL,NULL,0.76,2.76,0,GUIDED,147.947
99,12.242,84,26,2.97,2.97,NULL,NULL,71,-0.191433,1.25288,0.00664397,10,37.5999593,126.8654739,NULL,NULL,0.75,2.76,0,GUIDED,148.965
100,12.242,84,26,2.97,2.97,NULL,NULL,71,-0.192474,1.25296,0.00500332,10,37.5999653,126.8654971,NULL,NULL,0.74,2.76,0,GUIDED,149.986
101,12.242,84,26.08,2.98,2.98,NULL,NULL,71,-0.192922,1.2538,0.002851,10,37.5999714,126.8655202,NULL,NULL,0.76,2.76,0,GUIDED,151
102,12.242,83,25.92,2.98,2.98,NULL,NULL,71,-0.190555,1.25016,0.00901572,10,37.5999775,126.8655434,NULL,NULL,0.77,2.77,0,GUIDED,152.018
103,12.242,83,25.92,2.97,2.97,NULL,NULL,72,-0.189652,1.25694,0.00887999,10,37.5999835,126.8655665,NULL,NULL,0.74,2.76,-0.01,GUIDED,153.057
104,12.242,83,26,2.96,2.96,NULL,NULL,71,-0.19356,1.25572,0.0050769,10,37.5999874,126.8655819,NULL,NULL,0.74,2.76,0,GUIDED,154.261
105,12.242,83,25.92,2.98,2.98,NULL,NULL,71,-0.195999,1.25486,0.00508265,10,37.5999933,126.8656051,NULL,NULL,0.76,2.77,0,GUIDED,155.294
106,12.242,83,25.92,3,3,NULL,NULL,71,-0.194232,1.25411,0.00739166,10,37.5999993,126.8656283,NULL,NULL,0.77,2.77,0,GUIDED,156.31
107,12.242,83,26,3.01,3.01,NULL,NULL,71,-0.192784,1.25652,0.00442228,10,37.6000053,126.8656516,NULL,NULL,0.77,2.78,0,GUIDED,157.324
108,12.242,82,26,3,3,NULL,NULL,71,-0.194177,1.25345,0.00521289,10,37.6000132,126.8656827,NULL,NULL,0.76,2.77,0,GUIDED,158.341
109,12.242,82,26.08,3.01,3.01,NULL,NULL,72,-0.195618,1.25828,0.000081007,10,37.6000192,126.8657061,NULL,NULL,0.77,2.78,0,GUIDED,159.356
110,12.242,82,26,3.02,3.02,NULL,NULL,71,-0.191429,1.25251,0.00784227,10,37.6000273,126.8657373,NULL,NULL,0.77,2.78,0,GUIDED,160.37
111,12.242,82,26,3,3,NULL,NULL,72,-0.193239,1.25752,0.00501182,10,37.6000374,126.8657762,NULL,NULL,0.77,2.77,0,GUIDED,161.383
112,12.242,82,26,3,3,NULL,NULL,72,-0.192181,1.25735,0.00525172,10,37.6000455,126.8658072,NULL,NULL,0.76,2.77,0,GUIDED,162.408
113,12.242,81,26,3,3,NULL,NULL,71,-0.193731,1.25107,0.00306005,10,37.6000516,126.8658305,NULL,NULL,0.76,2.77,0,GUIDED,163.428
114,12.242,81,26.08,3,3,NULL,NULL,72,-0.193066,1.25682,0.00533202,10,37.6000598,126.8658616,NULL,NULL,0.77,2.76,0,GUIDED,164.441
115,12.242,81,26,2.99,2.99,NULL,NULL,71,-0.191763,1.25588,0.00826806,10,37.6000679,126.8658925,NULL,NULL,0.75,2.74,0,GUIDED,165.454
116,12.242,81,25.84,3,3,NULL,NULL,71,-0.195828,1.24764,0.00847422,9.99,37.600078,126.8659313,NULL,NULL,0.77,2.78,0,GUIDED,166.466
117,12.242,81,25.84,3.01,3.01,NULL,NULL,71,-0.189985,1.24959,0.00845451,9.99,37.6000861,126.8659626,NULL,NULL,0.74,2.78,0,GUIDED,167.48
118,12.242,80,26.08,2.98,2.98,NULL,NULL,71,-0.191597,1.25895,0.00263279,9.99,37.6000961,126.8660013,NULL,NULL,0.76,2.76,0,GUIDED,168.494
119,12.242,80,26,2.98,2.98,NULL,NULL,72,-0.194969,1.25554,0.00860704,9.99,37.6001023,126.8660245,NULL,NULL,0.77,2.77,0,GUIDED,169.535
120,12.242,80,26.08,2.99,2.99,NULL,NULL,71,-0.191047,1.25351,0.01069,9.99,37.6001083,126.8660478,NULL,NULL,0.76,2.78,0,GUIDED,170.605
121,12.242,80,25.92,2.99,2.99,NULL,NULL,71,-0.189367,1.25604,0.00822064,9.99,37.6001123,126.8660633,NULL,NULL,0.75,2.77,0,GUIDED,171.62
122,12.242,80,26.08,2.97,2.97,NULL,NULL,71,-0.193105,1.25644,0.00538106,9.99,37.6001202,126.8660941,NULL,NULL,0.74,2.76,0,GUIDED,172.644
123,12.242,80,26,2.98,2.98,NULL,NULL,71,-0.195149,1.2542,0.00643415,9.99,37.6001262,126.8661173,NULL,NULL,0.77,2.78,0,GUIDED,173.659
124,12.242,79,26,2.99,2.99,NULL,NULL,71,-0.193644,1.25266,0.0113658,9.99,37.6001343,126.8661483,NULL,NULL,0.75,2.78,0,GUIDED,174.672
125,12.242,79,26.08,2.99,2.99,NULL,NULL,72,-0.190437,1.2577,0.00286755,9.99,37.6001422,126.8661794,NULL,NULL,0.76,2.78,0,GUIDED,175.686
126,12.242,79,26,2.98,2.98,NULL,NULL,71,-0.193234,1.25436,0.0109294,9.99,37.6001503,126.8662103,NULL,NULL,0.77,2.76,0,GUIDED,176.7
127,12.242,79,26,2.99,2.99,NULL,NULL,71,-0.195928,1.25527,0.00758124,9.99,37.6001583,126.8662412,NULL,NULL,0.76,2.77,0,GUIDED,177.72
128,12.242,78,26.08,3.02,3.02,NULL,NULL,71,-0.19368,1.25892,0.00983384,9.99,37.6001663,126.8662723,NULL,NULL,0.76,2.77,0,GUIDED,178.734
129,12.242,78,26.17,3.02,3.02,NULL,NULL,72,-0.194152,1.25786,0.00720002,9.99,37.6001743,126.8663034,NULL,NULL,0.76,2.77,0,GUIDED,179.744
130,12.242,78,26.08,3.02,3.02,NULL,NULL,71,-0.193198,1.25196,0.00618833,9.99,37.6001823,126.8663348,NULL,NULL,0.79,2.79,0,GUIDED,180.752
131,12.242,78,25.84,3.01,3.01,NULL,NULL,71,-0.189764,1.24983,0.0114503,9.99,37.6001905,126.8663661,NULL,NULL,0.78,2.76,0,GUIDED,181.763
132,12.242,78,26,2.99,2.99,NULL,NULL,71,-0.194019,1.25521,0.0103614,9.99,37.6001985,126.8663971,NULL,NULL,0.75,2.75,0,GUIDED,182.772
133,12.242,77,25.92,3,3,NULL,NULL,71,-0.195575,1.25065,0.00786785,9.99,37.6002064,126.8664281,NULL,NULL,0.77,2.74,0,GUIDED,183.782
134,12.242,77,26,3.02,3.02,NULL,NULL,71,-0.195381,1.25326,0.00960356,9.99,37.6002125,126.8664514,NULL,NULL,0.78,2.75,0,GUIDED,184.804
135,12.242,77,25.92,3.02,3.02,NULL,NULL,71,-0.19104,1.25269,0.00904704,9.99,37.6002185,126.8664749,NULL,NULL,0.77,2.75,0,GUIDED,185.82
136,12.242,77,26,3.01,3.01,NULL,NULL,72,-0.194607,1.25672,0.00938849,9.99,37.6002266,126.8665059,NULL,NULL,0.77,2.73,0,GUIDED,186.832
137,12.242,77,25.92,3.02,3.02,NULL,NULL,71,-0.195543,1.25349,0.00877121,9.99,37.6002326,126.8665293,NULL,NULL,0.78,2.75,0,GUIDED,187.842
138,12.242,77,25.92,3.02,3.02,NULL,NULL,71,-0.191585,1.2538,0.00776597,9.99,37.6002406,126.8665607,NULL,NULL,0.76,2.75,0,GUIDED,188.859
139,12.242,76,25.92,3.01,3.01,NULL,NULL,71,-0.194665,1.25333,0.00600643,9.99,37.6002467,126.8665841,NULL,NULL,0.79,2.75,0,GUIDED,189.872
140,12.242,76,25.92,3,3,NULL,NULL,71,-0.188712,1.25582,0.0100717,9.99,37.600255,126.8666154,NULL,NULL,0.78,2.75,0,GUIDED,190.885
141,12.242,76,26,2.97,2.97,NULL,NULL,71,-0.191001,1.25353,0.0110411,9.99,37.6002631,126.8666463,NULL,NULL,0.77,2.73,0,GUIDED,191.897
142,12.242,76,26.08,2.98,2.98,NULL,NULL,72,-0.191974,1.25923,0.00918812,9.99,37.6002712,126.8666772,NULL,NULL,0.78,2.73,0,GUIDED,192.909
143,12.242,76,26,2.99,2.99,NULL,NULL,71,-0.191998,1.25539,0.0117233,9.99,37.6002792,126.8667081,NULL,NULL,0.77,2.74,0,GUIDED,193.921
144,12.242,75,25.92,2.99,2.99,NULL,NULL,71,-0.189836,1.25061,0.0117936,9.99,37.6002851,126.8667314,NULL,NULL,0.75,2.74,0,GUIDED,194.932
145,12.242,75,26.08,2.99,2.99,NULL,NULL,72,-0.193055,1.25802,0.00821545,9.99,37.600293,126.8667624,NULL,NULL,0.77,2.74,0,GUIDED,195.943
146,12.242,75,26,3,3,NULL,NULL,72,-0.192259,1.25788,0.00868047,9.99,37.600301,126.8667934,NULL,NULL,0.78,2.73,0,GUIDED,196.956
147,12.242,75,25.92,3,3,NULL,NULL,71,-0.190732,1.25074,0.0129172,9.99,37.6003091,126.8668244,NULL,NULL,0.77,2.74,0,GUIDED,197.967
148,12.242,75,26.17,2.99,2.99,NULL,NULL,72,-0.190739,1.25769,0.00804431,9.99,37.6003151,126.8668477,NULL,NULL,0.77,2.74,0,GUIDED,198.979
149,12.242,74,26,2.99,2.99,NULL,NULL,72,-0.19175,1.25754,0.00596164,9.99,37.6003232,126.8668788,NULL,NULL,0.79,2.74,0,GUIDED,199.995
150,12.242,74,26,2.99,2.99,NULL,NULL,71,-0.189519,1.2561,0.0109406,9.99,37.6003293,126.8669021,NULL,NULL,0.78,2.74,0,GUIDED,201.004
151,12.242,74,26,2.97,2.97,NULL,NULL,72,-0.191008,1.25775,0.00965825,9.99,37.6003374,126.8669329,NULL,NULL,0.77,2.72,0,GUIDED,202.016
152,12.242,74,26,2.99,2.99,NULL,NULL,71,-0.195655,1.25146,0.014806,9.99,37.6003435,126.866956,NULL,NULL,0.77,2.73,0,GUIDED,203.036
153,12.242,74,26,3.01,3.01,NULL,NULL,71,-0.192207,1.25335,0.0128768,9.99,37.6003495,126.8669793,NULL,NULL,0.76,2.75,0,GUIDED,204.049
154,12.242,74,26,3.01,3.01,NULL,NULL,71,-0.191671,1.25503,0.00771005,9.99,37.6003555,126.8670027,NULL,NULL,0.77,2.74,0,GUIDED,205.061
155,12.242,73,26,3,3,NULL,NULL,71,-0.191308,1.2549,0.0125218,9.99,37.6003615,126.867026,NULL,NULL,0.77,2.73,0,GUIDED,206.07
